tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,usertype,birth year
348,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,22176,Subscriber,1990
310,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,23633,Subscriber,1973
548,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,18813,Subscriber,1988
498,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,15432,Subscriber,1991
418,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,22153,Subscriber,1974
239,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22069,Subscriber,1982
4475,301,40.72217444,-73.98368779,325,40.73624527,-73.98473765,23538,Subscriber,1974
700,301,40.72217444,-73.98368779,355,40.71602118,-73.99974372,21956,Customer,
1511,301,40.72217444,-73.98368779,316,40.70955958,-74.00653609,22107,Subscriber,1973
746,301,40.72217444,-73.98368779,279,40.707873,-74.00167,22876,Subscriber,1990
166,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,15152,Subscriber,1984
359,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,18824,Subscriber,1947
1559,301,40.72217444,-73.98368779,467,40.68312489,-73.97895137,23389,Subscriber,1985
325,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,22292,Customer,
720,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,21410,Subscriber,1979
210,301,40.72217444,-73.98368779,302,40.72082834,-73.97793172,16497,Subscriber,1978
444,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,19534,Subscriber,1985
685,301,40.72217444,-73.98368779,297,40.734232,-73.986923,22282,Subscriber,1970
464,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22725,Subscriber,1981
258,301,40.72217444,-73.98368779,312,40.722055,-73.989111,15549,Subscriber,1966
384,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,16254,Subscriber,1964
392,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15944,Subscriber,1962
451,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,23094,Subscriber,1974
279,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22304,Subscriber,1956
475,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,15944,Subscriber,1954
1161,301,40.72217444,-73.98368779,442,40.746647,-73.993915,19979,Subscriber,1959
516,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,22237,Customer,
620,301,40.72217444,-73.98368779,2004,40.724399,-74.004704,23095,Subscriber,1954
440,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,14659,Subscriber,1976
659,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,22068,Subscriber,1986
669,301,40.72217444,-73.98368779,263,40.71729,-73.996375,24045,Subscriber,1958
259,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,23113,Subscriber,1957
1350,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,22065,Customer,
1312,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,17681,Customer,
355,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,22342,Subscriber,1990
121,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22831,Subscriber,1992
294,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,22151,Subscriber,1984
1056,301,40.72217444,-73.98368779,455,40.75001986,-73.96905301,22164,Subscriber,1986
977,301,40.72217444,-73.98368779,455,40.75001986,-73.96905301,24131,Subscriber,1987
440,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,18425,Subscriber,1958
705,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,14708,Subscriber,1975
811,301,40.72217444,-73.98368779,476,40.74394314,-73.97966069,16652,Subscriber,1992
633,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,18918,Subscriber,1984
802,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,19242,Subscriber,1974
108,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,20883,Customer,
1044,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,23395,Customer,
1673,301,40.72217444,-73.98368779,519,40.751873,-73.977706,17165,Customer,
1671,301,40.72217444,-73.98368779,519,40.751873,-73.977706,18214,Customer,
904,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,18097,Customer,
828,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,22602,Subscriber,1992
368,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,16594,Subscriber,1976
493,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,18849,Subscriber,1972
485,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22216,Subscriber,1967
461,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,24174,Subscriber,1989
292,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,24061,Customer,
289,301,40.72217444,-73.98368779,300,40.728145,-73.990214,18527,Subscriber,1977
94,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22854,Subscriber,1988
369,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,19720,Subscriber,1986
850,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,19174,Subscriber,1985
292,301,40.72217444,-73.98368779,502,40.714215,-73.981346,24115,Subscriber,1959
632,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,14697,Subscriber,1961
370,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,16236,Customer,
577,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,15335,Subscriber,1981
1095,301,40.72217444,-73.98368779,434,40.74317449,-74.00366443,21971,Subscriber,1976
295,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,21542,Subscriber,1991
270,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,17146,Subscriber,1982
2073,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,18353,Customer,
126180,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,20261,Customer,
895,301,40.72217444,-73.98368779,532,40.710451,-73.960876,18040,Customer,
723,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,17351,Subscriber,1974
643,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,18180,Subscriber,1988
810,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,22874,Subscriber,1960
300,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,20599,Subscriber,1974
1179,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,23007,Subscriber,1990
1008,301,40.72217444,-73.98368779,337,40.7037992,-74.00838676,22459,Subscriber,1988
466,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,17424,Subscriber,1989
662,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,17201,Subscriber,1989
520,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,16862,Subscriber,1991
457,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,18341,Subscriber,1984
803,301,40.72217444,-73.98368779,546,40.74444921,-73.98303529,17478,Subscriber,1986
321,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,20599,Subscriber,1988
1506,301,40.72217444,-73.98368779,458,40.751396,-74.005226,20253,Subscriber,1992
1497,301,40.72217444,-73.98368779,489,40.75066386,-74.00176802,20883,Subscriber,1956
448,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,17883,Subscriber,1988
226,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,18186,Subscriber,1975
172,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,19982,Subscriber,1983
1058,301,40.72217444,-73.98368779,260,40.70365182,-74.01167797,17954,Subscriber,1986
92,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,18745,Subscriber,1990
613,301,40.72217444,-73.98368779,347,40.728846,-74.008591,18591,Subscriber,1983
544,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,19256,Subscriber,1993
891,301,40.72217444,-73.98368779,402,40.7403432,-73.98955109,22164,Subscriber,1991
193,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,18186,Subscriber,1989
312,301,40.72217444,-73.98368779,300,40.728145,-73.990214,15049,Subscriber,1977
384,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,23994,Subscriber,1983
662,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,18353,Subscriber,1991
1044,301,40.72217444,-73.98368779,417,40.71291224,-74.01020234,15469,Customer,
237,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,22715,Subscriber,1964
340,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,17894,Subscriber,1958
895,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,23247,Subscriber,1985
637,301,40.72217444,-73.98368779,475,40.73524276,-73.98758561,16548,Subscriber,1980
1533,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,22818,Subscriber,1991
1061,301,40.72217444,-73.98368779,532,40.710451,-73.960876,23930,Subscriber,1993
1154,301,40.72217444,-73.98368779,526,40.74765947,-73.98490707,24046,Subscriber,1953
441,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,23056,Subscriber,1960
269,301,40.72217444,-73.98368779,439,40.7262807,-73.98978041,24291,Subscriber,1979
830,301,40.72217444,-73.98368779,263,40.71729,-73.996375,22758,Subscriber,1958
397,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,21292,Subscriber,1964
329,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,20011,Subscriber,1986
489,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22596,Subscriber,1959
159,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,18212,Subscriber,1973
419,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,18335,Subscriber,1983
1565,301,40.72217444,-73.98368779,164,40.75323098,-73.97032517,22413,Subscriber,1947
615,301,40.72217444,-73.98368779,527,40.744023,-73.976056,22062,Subscriber,1987
1035,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,18664,Subscriber,1965
363,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,20869,Subscriber,1987
689,301,40.72217444,-73.98368779,527,40.744023,-73.976056,20517,Subscriber,1989
579,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,15454,Subscriber,1969
531,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,15275,Subscriber,1997
326,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,16936,Subscriber,1977
1827,301,40.72217444,-73.98368779,3002,40.711512,-74.015756,23982,Subscriber,1976
347,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,23077,Subscriber,1987
527,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,20023,Subscriber,1967
1189,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,16371,Subscriber,1978
167,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,21182,Subscriber,1963
86,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22857,Subscriber,1988
1353,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,14820,Subscriber,1970
303,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,16744,Subscriber,1986
215,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,22476,Subscriber,1984
165,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,15333,Subscriber,1991
1043,301,40.72217444,-73.98368779,2004,40.724399,-74.004704,17592,Subscriber,1975
2206,301,40.72217444,-73.98368779,291,40.713126,-73.984844,22677,Subscriber,1974
458,301,40.72217444,-73.98368779,263,40.71729,-73.996375,22709,Subscriber,1988
765,301,40.72217444,-73.98368779,536,40.74144387,-73.97536082,22545,Subscriber,1992
347,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,20717,Subscriber,1969
2479,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,22599,Subscriber,1984
241,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22277,Subscriber,1989
13914,301,40.72217444,-73.98368779,380,40.73401143,-74.00293877,17955,Subscriber,1973
600,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,17989,Subscriber,1984
429,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,16152,Customer,
493,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22093,Subscriber,1975
447,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,24301,Subscriber,1984
675,301,40.72217444,-73.98368779,527,40.744023,-73.976056,22050,Subscriber,1955
919,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,14858,Subscriber,1977
553,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,17978,Subscriber,1956
323,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,15128,Subscriber,1984
627,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,22663,Subscriber,1993
558,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,17565,Subscriber,1992
1155,301,40.72217444,-73.98368779,532,40.710451,-73.960876,16466,Customer,
1141,301,40.72217444,-73.98368779,532,40.710451,-73.960876,14897,Customer,
2239,301,40.72217444,-73.98368779,344,40.6851443,-73.95380904,22322,Subscriber,1989
534,301,40.72217444,-73.98368779,297,40.734232,-73.986923,16404,Subscriber,1984
565,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,22692,Subscriber,1992
640,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,17562,Subscriber,1991
616,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,24108,Subscriber,1960
480,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,15388,Subscriber,1988
2537,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,18173,Subscriber,1976
581,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,21017,Subscriber,1988
667,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,15014,Subscriber,1956
254,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,19621,Subscriber,1982
1252,301,40.72217444,-73.98368779,484,40.75500254,-73.98014437,21011,Subscriber,1984
341,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,17630,Subscriber,1959
1128,301,40.72217444,-73.98368779,440,40.75255434,-73.97282625,15636,Subscriber,1991
716,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,18705,Subscriber,1986
214,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,18839,Subscriber,1989
252,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,15622,Subscriber,1982
673,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,15722,Subscriber,1979
1008,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,19098,Subscriber,1984
886,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,20233,Subscriber,1987
1387,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,19618,Subscriber,1990
651,301,40.72217444,-73.98368779,497,40.73704984,-73.99009296,18661,Subscriber,1979
486,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,21239,Subscriber,1986
222,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,18173,Subscriber,1975
515,301,40.72217444,-73.98368779,320,40.717571,-74.005549,20925,Subscriber,1989
332,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,14777,Subscriber,1984
875,301,40.72217444,-73.98368779,387,40.71273266,-74.0046073,18425,Subscriber,1988
2159,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,18109,Customer,
627,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,15555,Subscriber,1987
1051,301,40.72217444,-73.98368779,537,40.74025878,-73.98409214,20276,Subscriber,1978
391,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,15445,Subscriber,1986
218,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,16568,Subscriber,1983
443,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,17984,Subscriber,1984
329,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,19164,Subscriber,1989
956,301,40.72217444,-73.98368779,279,40.707873,-74.00167,21481,Subscriber,1989
2159,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,17264,Subscriber,1959
1065,301,40.72217444,-73.98368779,474,40.7451677,-73.98683077,18894,Subscriber,1987
386,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,14607,Subscriber,1989
1068,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,18661,Subscriber,1987
1093,301,40.72217444,-73.98368779,517,40.751581,-73.97791,20539,Subscriber,1984
515,301,40.72217444,-73.98368779,369,40.73224119,-74.00026394,19638,Subscriber,1980
980,301,40.72217444,-73.98368779,472,40.7457121,-73.98194829,19508,Subscriber,1986
1232,301,40.72217444,-73.98368779,442,40.746647,-73.993915,21675,Subscriber,1979
682,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,15638,Subscriber,1990
1008,301,40.72217444,-73.98368779,460,40.71285887,-73.96590294,21341,Subscriber,1980
973,301,40.72217444,-73.98368779,537,40.74025878,-73.98409214,15812,Subscriber,1994
649,301,40.72217444,-73.98368779,545,40.736502,-73.97809472,14539,Subscriber,1991
965,301,40.72217444,-73.98368779,387,40.71273266,-74.0046073,19996,Subscriber,1981
1361,301,40.72217444,-73.98368779,458,40.751396,-74.005226,20733,Subscriber,1992
4451,301,40.72217444,-73.98368779,2017,40.75022392,-73.97121414,18797,Subscriber,1967
479,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,15539,Subscriber,1988
298,301,40.72217444,-73.98368779,265,40.72229346,-73.99147535,17264,Subscriber,1972
381,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,24262,Subscriber,1988
805,301,40.72217444,-73.98368779,345,40.73649403,-73.99704374,15182,Subscriber,1985
1028,301,40.72217444,-73.98368779,474,40.7451677,-73.98683077,15336,Customer,
1341,301,40.72217444,-73.98368779,455,40.75001986,-73.96905301,15866,Subscriber,1983
988,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,22493,Customer,
309,301,40.72217444,-73.98368779,236,40.7284186,-73.98713956,20084,Subscriber,1976
395,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22278,Subscriber,1989
408,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,20528,Subscriber,1992
550,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,16876,Subscriber,1978
1297,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,17925,Subscriber,1973
763,301,40.72217444,-73.98368779,476,40.74394314,-73.97966069,16923,Subscriber,1987
1503,301,40.72217444,-73.98368779,316,40.70955958,-74.00653609,22776,Subscriber,1969
329,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,20276,Customer,
621,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,22510,Subscriber,1987
960,301,40.72217444,-73.98368779,350,40.71559509,-73.9870295,22099,Subscriber,1974
632,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,20813,Subscriber,1984
2317,301,40.72217444,-73.98368779,422,40.770513,-73.988038,20813,Subscriber,1954
